,Times (s),Current (A),Current_STD (A),Voltage (V)
196,33.830687284469604,0.03779327,0.0,3.6
197,34.00281834602356,0.03779424,0.0,3.6
198,34.173415422439575,0.03780045,0.0,3.6
199,34.34351468086243,0.03780197,0.0,3.6
200,34.513484954833984,0.03780118,0.0,3.6
201,34.6840238571167,0.03780064,0.0,3.6
202,34.85555052757263,0.03780168,0.0,3.6
203,35.026591777801514,0.03779966,0.0,3.6
204,35.19907522201538,0.03780387,0.0,3.6
205,35.370591163635254,0.03780566,0.0,3.6
206,35.54137349128723,0.03780347,0.0,3.6
207,35.71294832229614,0.03780169,0.0,3.6
208,35.88341736793518,0.03780188,0.0,3.6
209,36.05545973777771,0.03780402,0.0,3.6
210,36.225263833999634,0.03779981,0.0,3.6
211,36.394782304763794,0.03780039,0.0,3.6
212,36.5659339427948,0.03780002,0.0,3.6
213,36.73517680168152,0.03780137,0.0,3.6
214,36.90619230270386,0.03779881,0.0,3.6
215,37.07940340042114,0.03780165,0.0,3.6
216,37.249918699264526,0.0377969,0.0,3.6
217,37.42127704620361,0.03779894,0.0,3.6
218,37.59052872657776,0.03780016,0.0,3.6
219,37.76192808151245,0.03780153,0.0,3.6
220,37.93316435813904,0.0378015,0.0,3.6
221,38.10480189323425,0.03779643,0.0,3.6
222,38.27566599845886,0.03780329,0.0,3.6
223,38.446943044662476,0.03779776,0.0,3.6
224,38.618077516555786,0.03778612,0.0,3.6
225,38.78919792175293,0.03779086,0.0,3.6
226,38.96008563041687,0.03779029,0.0,3.6
227,39.13328003883362,0.03749885,0.0,3.6
228,39.30369758605957,0.03754082,0.0,3.6
229,39.47335457801819,0.03762437,0.0,3.6
230,39.64404606819153,0.03768671,0.0,3.6
231,39.815492153167725,0.03773142,0.0,3.6
232,39.98760938644409,0.03775208,0.0,3.6
233,40.16064405441284,0.03776757,0.0,3.6
234,40.331780195236206,0.0377782,0.0,3.6
235,40.50268507003784,0.03778079,0.0,3.6
236,40.67316389083862,0.03778195,0.0,3.6
237,40.84479355812073,0.03777942,0.0,3.6
238,41.01574397087097,0.03778914,0.0,3.6
239,41.18809413909912,0.03778348,0.0,3.6
240,41.359883546829224,0.03778981,0.0,3.6
241,41.53050351142883,0.03778404,0.0,3.6
242,41.70065379142761,0.03778869,0.0,3.6
243,41.87250852584839,0.03778844,0.0,3.6
244,42.04337692260742,0.03778983,0.0,3.6
245,42.214754581451416,0.03778723,0.0,3.6
246,42.38514471054077,0.03778548,0.0,3.6
247,42.555371046066284,0.03778877,0.0,3.6
248,42.726983070373535,0.03779093,0.0,3.6
249,42.899619817733765,0.03778459,0.0,3.6
250,43.0694260597229,0.03778411,0.0,3.6
251,43.24099802970886,0.03778556,0.0,3.6
252,43.412585735321045,0.03779171,0.0,3.6
253,43.583975076675415,0.0377975,0.0,3.6
254,43.754091024398804,0.03779952,0.0,3.6
255,43.925684213638306,0.03780109,0.0,3.6
256,44.09728932380676,0.03780382,0.0,3.6
257,44.27047061920166,0.03780445,0.0,3.6
258,44.44201683998108,0.03780395,0.0,3.6
259,44.613091230392456,0.03780534,0.0,3.6
260,44.78315997123718,0.03780068,0.0,3.6
261,44.9563467502594,0.03780003,0.0,3.6
262,45.130529165267944,0.03780328,0.0,3.6
263,45.300527572631836,0.03779852,0.0,3.6
264,45.470181941986084,0.03779986,0.0,3.6
265,45.640185832977295,0.03780224,0.0,3.6
266,45.811230182647705,0.03749916,0.0,3.6
267,45.981576681137085,0.03755975,0.0,3.6
268,46.152464389801025,0.03765154,0.0,3.6
269,46.32352256774902,0.03771518,0.0,3.6
270,46.494059562683105,0.03775255,0.0,3.6
271,46.66533184051514,0.03777111,0.0,3.6
272,46.83495354652405,0.03778489,0.0,3.6
273,47.005677938461304,0.03778973,0.0,3.6
274,47.176053285598755,0.03778562,0.0,3.6
275,47.34830451011658,0.03778781,0.0,3.6
276,47.519482374191284,0.03778923,0.0,3.6
277,47.690370321273804,0.01249072,0.0,3.6
278,47.862624406814575,0.01252413,0.0,3.6
279,48.03295040130615,0.01259486,0.0,3.6
280,48.20446062088013,0.01252331,0.0,3.6
281,48.37594294548035,0.01250145,0.0,3.6
282,48.54791617393494,0.01246993,0.0,3.6
283,48.71998643875122,0.01262314,0.0,3.6
284,48.88950538635254,0.01315714,0.0,3.6
285,49.0596866607666,0.01259083,0.0,3.6
286,49.229873180389404,0.01242731,0.0,3.6
287,49.40033507347107,0.01242564,0.0,3.6
288,49.570812940597534,0.01466215,0.0,3.6
289,49.75482535362244,0.01448062,0.0,3.6
290,49.92504549026489,0.01448745,0.0,3.6
291,50.09629535675049,0.01448862,0.0,3.6
292,50.267916440963745,0.01449373,0.0,3.6
293,50.440961837768555,0.01449424,0.0,3.6
294,50.61201047897339,0.01449405,0.0,3.6
295,50.78365468978882,0.0144954,0.0,3.6
296,50.95491075515747,0.01449476,0.0,3.6
297,51.12563467025757,0.01449562,0.0,3.6
298,51.296053647994995,0.01449615,0.0,3.6
299,51.4677894115448,0.01449508,0.0,3.6
300,51.63821458816528,0.01449348,0.0,3.6
301,51.810739278793335,0.01449487,0.0,3.6
302,51.980231046676636,0.01449484,0.0,3.6
303,52.15119028091431,0.01449425,0.0,3.6
304,52.32175397872925,0.01449392,0.0,3.6
305,52.49286985397339,0.01449337,0.0,3.6
306,52.66396617889404,0.01449382,0.0,3.6
307,52.83322262763977,0.01449398,0.0,3.6
308,53.004303216934204,0.01449359,0.0,3.6
309,53.175084829330444,0.01449099,0.0,3.6
310,53.34757208824158,0.01449096,0.0,3.6
311,53.519014835357666,0.01449207,0.0,3.6
312,53.689648389816284,0.0144932,0.0,3.6
313,53.85894417762756,0.01449412,0.0,3.6
314,54.04409098625183,0.01449187,0.0,3.6
315,54.213698387145996,0.01448926,0.0,3.6
316,54.399195194244385,0.01449195,0.0,3.6
317,54.570146322250366,0.01449078,0.0,3.6
318,54.74164795875549,0.01449122,0.0,3.6
319,54.912113428115845,0.01449351,0.0,3.6
320,55.09716844558716,0.01449143,0.0,3.6
321,55.2671754360199,0.01449165,0.0,3.6
322,55.437209367752075,0.01449253,0.0,3.6
323,55.608633279800415,0.01449308,0.0,3.6
324,55.77998495101929,0.0144897,0.0,3.6
325,55.950825452804565,0.01448938,0.0,3.6
326,56.121843338012695,0.01448898,0.0,3.6
327,56.292752742767334,0.0144894,0.0,3.6
328,56.463486194610596,0.01448807,0.0,3.6
329,56.6341335773468,0.01449005,0.0,3.6
330,56.80503225326538,0.0144879,0.0,3.6
331,56.97549271583557,0.01449151,0.0,3.6
332,57.146217823028564,0.01449095,0.0,3.6
333,57.31717872619629,0.01449118,0.0,3.6
334,57.48860812187195,0.01449252,0.0,3.6
335,57.65861368179321,0.01449326,0.0,3.6
336,57.828436613082886,0.01449013,0.0,3.6
337,57.999478578567505,0.01449064,0.0,3.6
338,58.16937279701233,0.01448951,0.0,3.6
339,58.3394410610199,0.01449097,0.0,3.6
340,58.510743856430054,0.01449121,0.0,3.6
341,58.68071937561035,0.01449239,0.0,3.6
342,58.854883909225464,0.0144908,0.0,3.6
343,59.02575898170471,0.01449187,0.0,3.6
344,59.19792604446411,0.01448948,0.0,3.6
345,59.38118767738342,0.01449236,0.0,3.6
346,59.54977011680603,0.01449656,0.0,3.6
347,59.71866488456726,0.01449359,0.0,3.6
348,59.887511253356934,0.01449027,0.0,3.6
349,60.057656049728394,0.01448879,0.0,3.6
350,60.227837324142456,0.01448674,0.0,3.6
351,60.39735698699951,0.01449266,0.0,3.6
352,60.56604075431824,0.0144918,0.0,3.6
353,60.7485249042511,0.01449165,0.0,3.6
354,60.91908931732178,0.01448877,0.0,3.6
355,61.102174282073975,0.01448944,0.0,3.6
356,61.27267050743103,0.01448997,0.0,3.6
357,61.44431948661804,0.01448807,0.0,3.6
358,61.61211371421814,0.01448676,0.0,3.6
359,61.78224587440491,0.01448737,0.0,3.6
360,61.95317459106445,0.01448835,0.0,3.6
361,62.12363910675049,0.01448837,0.0,3.6
362,62.29477286338806,0.01258915,0.0,3.6
363,62.466973543167114,0.01248636,0.0,3.6
364,62.63910508155823,0.01249702,0.0,3.6
365,62.80718755722046,0.0126371,0.0,3.6
366,62.97797203063965,0.01243406,0.0,3.6
367,63.147547483444214,0.0124282,0.0,3.6
368,63.31983017921448,0.0125788,0.0,3.6
369,63.487733125686646,0.01316161,0.0,3.6
370,63.66889309883118,0.01240657,0.0,3.6
371,63.85196566581726,0.01240659,0.0,3.6
372,64.02414512634277,0.01247155,0.0,3.6
373,64.20462846755981,0.014661,0.0,3.6
374,64.37828660011292,0.01447369,0.0,3.6
375,64.54882264137268,0.01447575,0.0,3.6
376,64.72336483001709,0.01448073,0.0,3.6
377,64.90771007537842,0.01448353,0.0,3.6
378,65.0704996585846,0.01448486,0.0,3.6
379,65.24194955825806,0.01448525,0.0,3.6
380,65.42202138900757,0.01448261,0.0,3.6
381,65.59659314155579,0.01448552,0.0,3.6
382,65.76081442832947,0.01448651,0.0,3.6
383,65.93797540664673,0.01448593,0.0,3.6
384,66.10387086868286,0.01448539,0.0,3.6
385,66.26978540420532,0.01448676,0.0,3.6
386,66.4444227218628,0.01448663,0.0,3.6
387,66.62205982208252,0.01448428,0.0,3.6
388,66.79292249679565,0.01448421,0.0,3.6
389,66.96761775016785,0.01448548,0.0,3.6
390,67.14163970947266,0.0144848,0.0,3.6
391,67.31612849235535,0.01448423,0.0,3.6
392,67.48697066307068,0.01448155,0.0,3.6
393,67.65819764137268,0.01448333,0.0,3.6
394,67.82250475883484,0.01448202,0.0,3.6
395,68.00120115280151,0.01448324,0.0,3.6
396,68.1823616027832,0.01448319,0.0,3.6
397,68.35952758789062,0.01448254,0.0,3.6
398,68.5386164188385,0.01448243,0.0,3.6
399,68.7084732055664,0.01717076,0.0,3.6
400,68.87781763076782,0.0310852,0.0,3.6
401,69.0465235710144,0.03287708,0.0,3.6
402,69.21826457977295,0.02797593,0.0,3.6
403,69.39669609069824,0.03244282,0.0,3.6
404,69.57972121238708,0.03089572,0.0,3.6
405,69.75199365615845,0.02801428,0.0,3.6
406,69.92321801185608,0.02794186,0.0,3.6
407,70.0952959060669,0.03662634,0.0,3.6
408,70.26445150375366,0.0366612,0.0,3.6
409,70.43308568000793,0.03674527,0.0,3.6
410,70.60305833816528,0.03682356,0.0,3.6
411,70.7856342792511,0.03688239,0.0,3.6
412,70.95242071151733,0.03691749,0.0,3.6
413,71.13771510124207,0.0369392,0.0,3.6
414,71.30918645858765,0.03695421,0.0,3.6
415,71.48085021972656,0.03696683,0.0,3.6
416,71.64961528778076,0.0369706,0.0,3.6
417,71.82132959365845,0.03696919,0.0,3.6
418,71.99209094047546,0.03697238,0.0,3.6
419,72.16531276702881,0.03697437,0.0,3.6
420,72.33830404281616,0.03697201,0.0,3.6
421,72.51077246665955,0.03697404,0.0,3.6
422,72.68138647079468,0.03697595,0.0,3.6
423,72.85104036331177,0.03697395,0.0,3.6
424,73.02179455757141,0.03697409,0.0,3.6
425,73.19379711151123,0.03697315,0.0,3.6
426,73.36377453804016,0.03697261,0.0,3.6
427,73.53583335876465,0.03664371,0.0,3.6
428,73.70515751838684,0.03668343,0.0,3.6
429,73.87659621238708,0.03677522,0.0,3.6
430,74.04867625236511,0.03685132,0.0,3.6
431,74.21857571601868,0.03690056,0.0,3.6
432,74.39045286178589,0.03693182,0.0,3.6
433,74.56519412994385,0.03694105,0.0,3.6
434,74.73572325706482,0.03694626,0.0,3.6
435,74.91876220703125,0.03695446,0.0,3.6
436,75.08823227882385,0.03695446,0.0,3.6
437,75.26095652580261,0.03695824,0.0,3.6
438,75.44444632530212,0.03696527,0.0,3.6
439,75.61716318130493,0.03696649,0.0,3.6
440,75.78696513175964,0.03696795,0.0,3.6
441,75.95949292182922,0.03697228,0.0,3.6
442,76.13020610809326,0.03697215,0.0,3.6
443,76.30136203765869,0.03296909,0.0,3.6
444,76.47090125083923,0.03133133,0.0,3.6
445,76.64434242248535,0.03328225,0.0,3.6
446,76.81428599357605,0.02904293,0.0,3.6
447,76.98648285865784,0.03112221,0.0,3.6
448,77.15744423866272,0.02869538,0.0,3.6
449,77.32854104042053,0.01542872,0.0,3.6
450,77.50108122825623,0.01560913,0.0,3.6
451,77.6702139377594,0.015786,0.0,3.6
452,77.84096598625183,0.01558969,0.0,3.6
453,78.01194500923157,0.01552617,0.0,3.6
454,78.18487524986267,0.01549139,0.0,3.6
455,78.35539770126343,0.01543717,0.0,3.6
456,78.52558994293213,0.01565188,0.0,3.6
457,78.70933818817139,0.01581082,0.0,3.6
458,78.88128590583801,0.01555368,0.0,3.6
459,79.050954580307,0.0155025,0.0,3.6
460,79.22092890739441,0.01547838,0.0,3.6
461,79.39273595809937,0.03849044,0.0,3.6
462,79.56286549568176,0.03851961,0.0,3.6
463,79.73281693458557,0.03859814,0.0,3.6
464,79.91359186172485,0.03867266,0.0,3.6
465,80.08554792404175,0.03872341,0.0,3.6
466,80.25533866882324,0.03875595,0.0,3.6
467,80.42823696136475,0.03877538,0.0,3.6
468,80.59851717948914,0.03878188,0.0,3.6
469,80.76826071739197,0.03878504,0.0,3.6
470,80.94178986549377,0.03879013,0.0,3.6
471,81.11193227767944,0.03879196,0.0,3.6
472,81.28226947784424,0.03879415,0.0,3.6
473,81.45365858078003,0.03879645,0.0,3.6
474,81.62300515174866,0.03879776,0.0,3.6
475,81.79569935798645,0.03879624,0.0,3.6
476,81.9653627872467,0.03879867,0.0,3.6
477,82.1375424861908,0.03879674,0.0,3.6
478,82.30754446983337,0.03879412,0.0,3.6
479,82.47948956489563,0.03879794,0.0,3.6
480,82.64996099472046,0.03879994,0.0,3.6
481,82.81925964355469,0.03879935,0.0,3.6
482,82.99085974693298,0.03880174,0.0,3.6
483,83.16280150413513,0.03879889,0.0,3.6
484,83.33353281021118,0.03879932,0.0,3.6
485,83.50553584098816,0.03879301,0.0,3.6
486,83.67539811134338,0.03879206,0.0,3.6
487,83.84743189811707,0.03879112,0.0,3.6
488,84.02039456367493,0.03879443,0.0,3.6
489,84.19164800643921,0.0387993,0.0,3.6
490,84.36307835578918,0.03879627,0.0,3.6
491,84.53313755989075,0.03880044,0.0,3.6
492,84.70549154281616,0.03879948,0.0,3.6
493,84.8767523765564,0.03879902,0.0,3.6
494,85.04543375968933,0.03879743,0.0,3.6
495,85.21687865257263,0.03879707,0.0,3.6
496,85.38818287849426,0.03880002,0.0,3.6
497,85.55836725234985,0.03880145,0.0,3.6
498,85.72926259040833,0.03879948,0.0,3.6
499,85.90027785301208,0.03879753,0.0,3.6
500,86.07161259651184,0.03879344,0.0,3.6
501,86.24246978759766,0.03880248,0.0,3.6
502,86.4275107383728,0.03880647,0.0,3.6
503,86.59987616539001,0.03880024,0.0,3.6
504,86.77018713951111,0.03880245,0.0,3.6
505,86.94046425819397,0.03880368,0.0,3.6
506,87.10963606834412,0.03879717,0.0,3.6
507,87.27951765060425,0.0388027,0.0,3.6
508,87.45125722885132,0.0388056,0.0,3.6
509,87.62263464927673,0.03880033,0.0,3.6
510,87.79301142692566,0.03880427,0.0,3.6
511,87.96321296691895,0.03880835,0.0,3.6
512,88.13351368904114,0.03880662,0.0,3.6
513,88.30420207977295,0.03880527,0.0,3.6
514,88.47590613365173,0.03880353,0.0,3.6
515,88.64821887016296,0.03880549,0.0,3.6
516,88.82086634635925,0.03880827,0.0,3.6
517,88.99108815193176,0.03880282,0.0,3.6
518,89.16045618057251,0.03880307,0.0,3.6
519,89.33325743675232,0.03880483,0.0,3.6
520,89.50565338134766,0.03880192,0.0,3.6
521,89.67551755905151,0.03880128,0.0,3.6
522,89.84654951095581,0.03880305,0.0,3.6
523,90.01634001731873,0.0388023,0.0,3.6
524,90.19072985649109,0.03880289,0.0,3.6
525,90.36344408988953,0.03880413,0.0,3.6
526,90.53315901756287,0.03850468,0.0,3.6
527,90.7026002407074,0.0385521,0.0,3.6
528,90.87390685081482,0.03864435,0.0,3.6
529,91.04497981071472,0.0387124,0.0,3.6
530,91.21479058265686,0.03875447,0.0,3.6
531,91.38723468780518,0.03878028,0.0,3.6
532,91.55808115005493,0.03878922,0.0,3.6
533,91.73119735717773,0.03879894,0.0,3.6
534,91.90058445930481,0.03880177,0.0,3.6
535,92.07212042808533,0.03879957,0.0,3.6
536,92.24270224571228,0.03880103,0.0,3.6
537,92.41369199752808,0.03879966,0.0,3.6
538,92.58326768875122,0.038799,0.0,3.6
539,92.75462889671326,0.03880065,0.0,3.6
540,92.92718315124512,0.03880129,0.0,3.6
541,93.09838962554932,0.03880201,0.0,3.6
542,93.27143502235413,0.03880373,0.0,3.6
543,93.44298768043518,0.03880468,0.0,3.6
544,93.61353516578674,0.03880636,0.0,3.6
545,93.78435254096985,0.03880478,0.0,3.6
546,93.95414209365845,0.03880758,0.0,3.6
547,94.12502908706665,0.03880621,0.0,3.6
548,94.29525995254517,0.03880781,0.0,3.6
549,94.46808767318726,0.038805,0.0,3.6
550,94.64117693901062,0.03880475,0.0,3.6
551,94.81114053726196,0.03880322,0.0,3.6
552,94.9839997291565,0.03850253,0.0,3.6
553,95.15501189231873,0.03856442,0.0,3.6
554,95.32770943641663,0.0386534,0.0,3.6
555,95.5009400844574,0.0387202,0.0,3.6
556,95.67063498497009,0.03875832,0.0,3.6
557,95.84170269966125,0.03877179,0.0,3.6
558,96.01271677017212,0.03878515,0.0,3.6
559,96.18391942977905,0.03879245,0.0,3.6
560,96.35512781143188,0.03879302,0.0,3.6
561,96.52587985992432,0.03879641,0.0,3.6
562,96.69751524925232,0.03879751,0.0,3.6
563,96.86825132369995,0.03906181,0.0,3.6
564,97.0384771823883,0.03879804,0.0,3.6
565,97.2088143825531,0.03880118,0.0,3.6
566,97.38039755821228,0.03879859,0.0,3.6
567,97.54962992668152,0.03880379,0.0,3.6
568,97.72101402282715,0.03880337,0.0,3.6
569,97.89143919944763,0.03880319,0.0,3.6
570,98.06255197525024,0.0388024,0.0,3.6
571,98.23367643356323,0.03880362,0.0,3.6
572,98.40478324890137,0.03850514,0.0,3.6
573,98.5750093460083,0.03854706,0.0,3.6
574,98.74585676193237,0.03863555,0.0,3.6
575,98.91763472557068,0.03870594,0.0,3.6
576,99.08937311172485,0.03875139,0.0,3.6
577,99.26057195663452,0.03877594,0.0,3.6
578,99.4307336807251,0.03879067,0.0,3.6
579,99.60207009315491,0.0387923,0.0,3.6
