"date_time","logger","durafet","v1","v2","v3","v4","durafet_temp","p_h","hobo_temp","diff_temp"
2023-04-09 15:37:20,"arduino","red",102.94,36,34.25,43.75,0.34961975888382,8.34869510566101,4.941,4.59138024111618
2023-04-09 15:37:40,"madgetech","green",130.48454,35.88532,-35.34514,42.15158,1.00060694552067,9.45875422144306,4.92,3.91939305447933
2023-04-09 15:37:50,"arduino","red",102.94,36,34.25,43.75,0.34961975888382,8.34869510566101,4.931,4.58138024111618
2023-04-09 15:38:10,"madgetech","green",130.48856,35.88448,-35.34398,42.13474,1.00386172956056,9.45877566020898,4.909,3.90513827043944
2023-04-09 15:38:20,"arduino","red",102.94,36,34.25,43.72,0.35628206562571,8.34861450557289,4.92,4.56371793437429
2023-04-09 15:38:40,"madgetech","green",130.4812,35.88552,-35.34552,42.119,1.00734451795668,9.45858422478678,4.909,3.90165548204332
2023-04-09 15:38:50,"arduino","red",102.91,36,34.25,43.69,0.362946646216729,8.34798109235878,4.899,4.53605335378327
2023-04-09 15:39:10,"madgetech","green",130.48124,35.88618,-35.34678,42.1038,1.01062530514024,9.4585320824445,4.909,3.89837469485976
2023-04-09 15:39:20,"arduino","red",102.91,36,34.25,43.63,0.376282634932668,8.34781980117532,4.899,4.52271736506733
2023-04-09 15:39:40,"madgetech","green",130.4917,35.88656,-35.34582,42.0859,1.01439378504503,9.45866362733616,4.899,3.88460621495497
2023-04-09 15:39:50,"arduino","red",102.91,36,34.25,43.66,0.369613502153242,8.34790045856959,4.877,4.50738649784676
2023-04-09 15:40:10,"madgetech","green",130.48878,35.88608,-35.34628,42.07138,1.01726133085672,9.45856373389275,4.877,3.85973866914328
2023-04-09 15:40:20,"arduino","red",102.91,36,34.25,43.59,0.385178356319089,8.34771222123906,4.899,4.51382164368091
2023-04-09 15:40:40,"madgetech","green",130.50684,35.88696,-35.3467,42.05522,1.02079399034706,9.45883877992959,4.866,3.84520600965294
2023-04-09 15:40:50,"arduino","red",102.91,36,34.25,43.56,0.391852807564718,8.34763150871028,4.856,4.46414719243528
2023-04-09 15:41:10,"madgetech","green",130.48354,35.88688,-35.34848,42.03868,1.02417414145866,9.45835600255639,4.856,3.83182585854134
2023-04-09 15:41:20,"arduino","red",102.91,36,34.25,43.53,0.398529540656116,8.3475507725284,4.856,4.45747045934388
2023-04-09 15:41:40,"madgetech","green",130.49588,35.88788,-35.34806,42.02186,1.02787250307145,9.45852323086122,4.866,3.83812749692855
2023-04-09 15:41:50,"arduino","red",102.91,36,34.25,43.53,0.398529540656116,8.3475507725284,4.866,4.46747045934388
2023-04-09 15:42:10,"madgetech","green",130.50778,35.88806,-35.34796,42.00706,1.0309587288427,9.45869223235191,4.845,3.8140412711573
2023-04-09 15:42:20,"arduino","red",102.91,36,34.25,43.5,0.405208557097216,8.34747001267899,4.845,4.43979144290278
2023-04-09 15:42:40,"madgetech","green",130.50714,35.88838,-35.34902,41.9907,1.03439997137508,9.45862500806994,4.834,3.79960002862492
2023-04-09 15:42:50,"arduino","red",102.91,36,34.25,43.47,0.411889858393442,8.3473892291476,4.845,4.43311014160656
2023-04-09 15:43:10,"madgetech","green",130.4872,35.88898,-35.34938,41.97508,1.03775696842939,9.458204390452,4.845,3.80724303157061
2023-04-09 15:43:20,"arduino","red",102.91,36,34.25,43.47,0.411889858393442,8.3473892291476,4.834,4.42211014160656
2023-04-09 15:43:40,"madgetech","green",130.51074,35.8893,-35.3502,41.9595,1.04103891359704,9.45858418737288,4.834,3.79296108640296
2023-04-09 15:43:50,"arduino","red",102.91,36,34.25,43.44,0.418573446051642,8.34730842191978,4.824,4.40542655394836
2023-04-09 15:44:10,"madgetech","green",130.47564,35.89002,-35.35106,41.94356,1.04449167278,9.45788338870151,4.813,3.76850832722
2023-04-09 15:44:20,"arduino","red",102.87,36,34.25,43.44,0.418573446051642,8.34657151906279,4.813,4.39442655394836
2023-04-09 15:44:40,"madgetech","green",130.47444,35.8895,-35.35082,41.93184,1.0467783695253,9.45782448743635,4.813,3.7662216304747
2023-04-09 15:44:50,"arduino","red",102.87,36,34.25,43.41,0.425259321580216,8.34649070613315,4.834,4.40874067841978
2023-04-09 15:45:10,"madgetech","green",130.47328,35.8903,-35.35118,41.91672,1.05008256411033,9.45774992837001,4.813,3.76291743588967
2023-04-09 15:45:20,"arduino","red",102.87,36,34.25,43.38,0.431947486488928,8.34640986948341,4.791,4.35905251351107
2023-04-09 15:45:40,"madgetech","green",130.49238,35.89158,-35.3521,41.90414,1.05297971039776,9.45805430703722,4.791,3.73802028960224
2023-04-09 15:45:50,"arduino","red",102.87,36,34.25,43.34,0.440868603570846,8.34630205036075,4.802,4.36113139642915
2023-04-09 15:46:10,"madgetech","green",130.48634,35.89244,-35.35202,41.89114,1.05586267201905,9.45789684080117,4.802,3.74613732798095
2023-04-09 15:46:20,"arduino","red",102.87,36,33.75,43.31,0.447562116246222,8.34622115830769,4.781,4.33343788375378
2023-04-09 15:46:40,"madgetech","green",130.4745,35.89262,-35.35356,41.8769,1.05883793000435,9.45763128942522,4.791,3.73216206999565
