"trisdata.date_time","omegas_temp_tris.durafet","omegas_temp_tris.v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff"
2024-01-25 12:51:31,18.5976570000246,0.07156,8.29676654574081,291.747657000025,0.0578883168415931,-0.376384215700025,7.73807635357216,0.558690192168648,0.0493194230999734,0.00149286357775402
2024-01-25 12:52:01,18.6196167262722,0.07156,8.29605750750841,291.769616726272,0.0578926740714123,-0.376406175426272,7.73787327345931,0.558184234049099,0.0548531572761135,0.00154392606117337
2024-01-25 12:52:31,18.6196167262722,0.0715,8.29605750750841,291.769616726272,0.0578926740714123,-0.376406175426272,7.73683687289633,0.559220634612078,0.0548531572761135,0.00258032662415264
2024-01-25 12:53:01,18.6361027136807,0.0715,8.29552526317445,291.786102713681,0.0578959452067228,-0.376422661413681,7.73668449170891,0.558840771465547,0.0548993443301811,0.00206231101610044
2024-01-25 12:53:31,18.6361027136807,0.0715,8.29552526317445,291.786102713681,0.0578959452067228,-0.376422661413681,7.73668449170891,0.558840771465547,0.0384457136560172,0.00139186186325357
2024-01-25 12:54:01,18.652602605238,0.07147,8.29499261902316,291.802602605238,0.0578992191008823,-0.376439161305238,7.73601385754117,0.558978761481995,0.0549456052133905,0.00206249603099451
2024-01-25 12:54:31,18.652602605238,0.0715,8.29499261902316,291.802602605238,0.0578992191008823,-0.376439161305238,7.73653199924439,0.558460619778776,0.0329858789658601,0.00134127421492281
2024-01-25 12:55:01,18.6691164232059,0.0715,8.29445957444079,291.819116423206,0.0579024957583082,-0.376455675123206,7.73637939533773,0.558080179103065,0.049499696933708,0.000457477558601482
2024-01-25 12:55:31,18.6691164232059,0.07147,8.29445957444079,291.819116423206,0.0579024957583082,-0.376455675123206,7.73586128295575,0.558598291485046,0.0330137095252212,0.00082320875316011
2024-01-25 12:56:01,18.6856441898981,0.07147,8.29392612881185,291.835644189898,0.0579057751834278,-0.376472202889898,7.73570859678424,0.558217532027612,0.0495414762174278,0.000975894924672538
2024-01-25 12:56:31,18.6856441898981,0.07141,8.29392612881185,291.835644189898,0.0579057751834278,-0.376472202889898,7.73467243070564,0.559253698106209,0.0330415846600545,0.00134142683552874
2024-01-25 12:57:01,18.6856441898981,0.07144,8.29392612881185,291.835644189898,0.0579057751834278,-0.376472202889898,7.73519051374494,0.558735615066911,0.0330415846600545,0.00134148549944957
2024-01-25 12:57:31,18.702185927681,0.07141,8.29339228151969,291.852185927681,0.0579090573806792,-0.376488744627681,7.73451969151061,0.558872590009076,0.0330695044751224,0.00185970382711798
2024-01-25 12:58:01,18.7187416589736,0.07144,8.29285803194614,291.868741658974,0.0579123423545106,-0.376505300358974,7.73488486473013,0.557973167216006,0.0496252357676781,0.000976418225614673
2024-01-25 12:58:31,18.7187416589736,0.07144,8.29285803194614,291.868741658974,0.0579123423545106,-0.376505300358974,7.73488486473013,0.557973167216006,0.0330974690754715,0.000823732054102244
2024-01-25 12:59:01,18.7187416589736,0.07144,8.29285803194614,291.868741658974,0.0579123423545106,-0.376505300358974,7.73488486473013,0.557973167216006,0.0330974690754715,0.00021243402449489
2024-01-25 12:59:31,18.7353114062477,0.07137,8.29232337947155,291.885311406248,0.0579156301093808,-0.376521870106248,7.73352321748634,0.55880016198521,0.0496672163495759,0.00166729625859219
2024-01-25 13:00:01,18.7408377738932,0.07137,8.29214507233922,291.890837773893,0.0579167266464517,-0.376527396473893,7.73347221793195,0.558672854407276,0.0386518462121899,0.00104747357866231
2024-01-25 13:00:31,18.7574262441904,0.07134,8.29160988169696,291.90742624419,0.057920018116328,-0.37654398494419,7.73280118878156,0.558808692915395,0.0386845852168562,0.00208367594857162
2024-01-25 13:01:01,18.7740287831097,0.07134,8.2910742867025,291.92402878311,0.057923312377688,-0.37656058748311,7.73264803232559,0.558426254376903,0.0552871241361004,0.00223683240453898
2024-01-25 13:01:31,18.7574262441904,0.07131,8.29160988169696,291.90742624419,0.057920018116328,-0.37654398494419,7.73228323314246,0.559326648554493,0.0386845852168562,0.00260163158766957
2024-01-25 13:02:01,18.7740287831097,0.07131,8.2910742867025,291.92402878311,0.057923312377688,-0.37656058748311,7.73213010614409,0.55894418055841,0.0387173768619959,0.00139311134225828
2024-01-25 13:02:31,18.7906454133001,0.07131,8.29053828673136,291.9406454133,0.0579266094350258,-0.3765772041133,7.73197686661911,0.558561420112247,0.0498076394069358,0.00149535131283329
2024-01-25 13:03:01,18.7906454133001,0.07125,8.29053828673136,291.9406454133,0.0579266094350258,-0.3765772041133,7.73094107321458,0.559597213516784,0.0332191691097137,0.00186011556698329
