Date,Time,J1 (mV),J1 oversampled mean (mV),J1 oversampled mean,J1 oversampled min,J1 oversampled max,J1 oversampled sd,J2+ (mV),J3 (mV),J4+ (mV),J4+ oversampled mean (mV),J4+ oversampled mean,J4+ oversampled min,J4+ oversampled max,J4+ oversampled sd,J4- (mV),J4- oversampled mean (mV),J4- oversampled mean,J4- oversampled min,J4- oversampled max,J4- oversampled sd
4/11/23,16:13:30,74.56,74.59,2387,2377,2398,4.38,34,-36,32.19,32.22,1031,1029,1034,0.97,51.63,51.59,1651,1650,1653,0.85
4/11/23,16:13:45,74.59,74.59,2387,2378,2398,4.13,34.25,-36,32.16,32.22,1031,1029,1034,0.85,51.59,51.59,1651,1650,1653,0.7
4/11/23,16:14:00,74.44,74.59,2387,2380,2396,3.92,34,-36,32.22,32.22,1031,1029,1034,0.95,51.63,51.59,1651,1650,1653,0.83
4/11/23,16:14:15,74.72,74.56,2386,2377,2397,4.11,33.75,-36,32.19,32.22,1031,1029,1034,0.86,51.38,51.59,1651,1650,1653,0.79
4/11/23,16:14:30,74.59,74.62,2388,2379,2397,4.18,34,-36,32.19,32.22,1031,1029,1033,0.98,51.59,51.59,1651,1650,1653,0.8
4/11/23,16:14:45,74.56,74.59,2387,2379,2396,4.03,34.25,-36,32.28,32.22,1031,1029,1034,0.92,51.66,51.59,1651,1650,1652,0.66
4/11/23,16:15:00,74.59,74.59,2387,2376,2396,4.16,34,-36,32.19,32.22,1031,1029,1034,0.98,51.59,51.59,1651,1650,1653,0.82
4/11/23,16:15:15,74.34,74.56,2386,2376,2398,4.48,33.5,-36,32.22,32.22,1031,1029,1033,0.9,51.59,51.59,1651,1650,1653,0.71
4/11/23,16:15:30,74.62,74.62,2388,2377,2399,4.47,34,-36,32.19,32.22,1031,1029,1034,1.02,51.63,51.59,1651,1651,1653,0.91
4/11/23,16:15:45,74.87,74.59,2387,2379,2397,4.26,34,-36,32.19,32.22,1031,1029,1034,1.01,51.56,51.59,1651,1650,1653,0.75
4/11/23,16:16:00,74.44,74.66,2389,2380,2401,4.23,34,-36,32.19,32.22,1031,1029,1034,1.08,51.59,51.59,1651,1650,1653,0.84
4/11/23,16:16:15,74.56,74.62,2388,2380,2397,4.08,34,-36,32.25,32.22,1031,1029,1034,0.89,51.59,51.59,1651,1650,1653,0.73
4/11/23,16:16:30,74.78,74.62,2388,2380,2399,4.06,34,-36,32.22,32.22,1031,1029,1034,1.06,51.63,51.59,1651,1650,1653,0.88
4/11/23,16:16:45,74.5,74.66,2389,2381,2397,3.89,33.75,-36,32.22,32.22,1031,1030,1034,1,51.59,51.59,1651,1650,1653,0.72
4/11/23,16:17:00,74.81,74.59,2387,2378,2398,4.3,34,-36,32.22,32.22,1031,1030,1034,1,51.59,51.59,1651,1650,1653,0.81
4/11/23,16:17:15,74.47,74.66,2389,2378,2401,4.27,34,-36,32.25,32.22,1031,1030,1034,1.02,51.63,51.59,1651,1650,1653,0.71
4/11/23,16:17:30,74.62,74.66,2389,2380,2400,4.28,34,-36,32.19,32.22,1031,1030,1034,1.12,51.59,51.59,1651,1650,1653,0.88
4/11/23,16:17:45,74.69,74.62,2388,2379,2398,4.05,34,-36,32.16,32.22,1031,1030,1034,1.1,51.59,51.59,1651,1650,1653,0.78
4/11/23,16:18:00,74.5,74.66,2389,2378,2400,4.29,34,-36,32.03,32.22,1031,1028,1034,1.22,51.63,51.59,1651,1650,1653,0.85
4/11/23,16:18:15,74.59,74.62,2388,2379,2398,4.28,34.25,-36,32.22,32.22,1031,1028,1034,1.14,51.59,51.59,1651,1650,1653,0.73
4/11/23,16:18:30,74.53,74.59,2387,2379,2398,4.09,34,-36,32.25,32.22,1031,1029,1035,1.18,51.59,51.59,1651,1651,1653,0.85
4/11/23,16:18:45,74.56,74.62,2388,2379,2398,4.14,33.75,-36,32.19,32.22,1031,1029,1034,1.04,51.63,51.59,1651,1650,1653,0.75
4/11/23,16:19:00,74.41,74.62,2388,2378,2399,4.57,33.5,-36,32.19,32.22,1031,1028,1034,1.19,51.59,51.59,1651,1651,1653,0.87
4/11/23,16:19:15,74.5,74.62,2388,2379,2399,4.3,34.25,-36,32.22,32.22,1031,1029,1034,1.03,51.59,51.59,1651,1650,1653,0.76
4/11/23,16:19:30,74.47,74.62,2388,2379,2398,3.86,34,-36,32.22,32.22,1031,1030,1035,1.14,51.63,51.59,1651,1650,1653,0.89
4/11/23,16:19:45,74.78,74.62,2388,2381,2398,4.1,34,-36,32.22,32.22,1031,1030,1034,1.03,51.63,51.59,1651,1650,1653,0.84
4/11/23,16:20:00,74.44,74.69,2390,2379,2401,4.27,34,-36,32.22,32.22,1031,1029,1034,1.12,51.63,51.59,1651,1650,1653,0.88
4/11/23,16:20:15,74.72,74.59,2387,2377,2396,4.16,34,-36,32.22,32.22,1031,1029,1034,0.96,51.59,51.59,1651,1650,1654,0.86
4/11/23,16:20:30,74.53,74.62,2388,2379,2398,4.29,34,-36,32.19,32.22,1031,1029,1034,1.07,51.59,51.59,1651,1651,1653,0.89
4/11/23,16:20:45,74.44,74.62,2388,2376,2399,4.46,34.25,-36,32.22,32.22,1031,1030,1034,1.06,51.38,51.59,1651,1650,1653,0.76
4/11/23,16:21:00,74.72,74.59,2387,2379,2399,4.19,34,-36,32.19,32.22,1031,1029,1034,1.23,51.63,51.59,1651,1650,1653,0.9
4/11/23,16:21:15,74.37,74.62,2388,2378,2399,4.08,34,-36,32.22,32.22,1031,1028,1035,1.38,51.66,51.63,1652,1650,1654,0.9
4/11/23,16:21:30,74.78,74.62,2388,2377,2397,4.11,34,-36,32.19,32.22,1031,1029,1034,1.22,51.59,51.59,1651,1650,1653,0.91
4/11/23,16:21:45,74.41,74.59,2387,2376,2400,4.83,33.5,-36,32.22,32.22,1031,1029,1034,1.24,51.63,51.63,1652,1650,1654,0.89
4/11/23,16:22:00,74.47,74.62,2388,2378,2399,4.45,34,-36,32.25,32.22,1031,1028,1035,1.19,51.63,51.59,1651,1651,1653,0.94
4/11/23,16:22:15,74.69,74.59,2387,2377,2398,4.38,34.25,-36,32.19,32.22,1031,1029,1036,1.3,51.63,51.59,1651,1650,1654,1.18
4/11/23,16:22:30,74.47,74.62,2388,2378,2397,4.14,34,-36,32.22,32.22,1031,1029,1035,1.18,51.63,51.59,1651,1650,1653,0.94
4/11/23,16:22:45,74.62,74.62,2388,2380,2399,4.2,33.75,-36,32.25,32.22,1031,1029,1034,1.03,51.66,51.59,1651,1649,1654,0.87
4/11/23,16:23:00,74.53,74.62,2388,2379,2398,4.07,34.25,-36,32.22,32.22,1031,1029,1034,1.18,51.59,51.59,1651,1651,1653,0.93
4/11/23,16:23:15,74.5,74.62,2388,2380,2398,4.19,34,-36,32.19,32.22,1031,1029,1034,1.03,51.59,51.59,1651,1650,1653,0.83
4/11/23,16:23:30,74.72,74.62,2388,2377,2397,4.12,34,-36,32.25,32.22,1031,1028,1034,1.25,51.63,51.59,1651,1651,1653,1
